timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784783605798,714,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,29297,125,10,10,https://www.apache.org/licenses/,578,0,343
1784783604903,1646,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,48939,132,10,10,https://automationexercise.com/products,1596,0,620
1784783606339,263,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,5075,129,10,10,https://www.demoblaze.com/index.html,263,0,0
1784783605750,887,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,887,0,0
1784783605776,882,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,882,0,0
1784783606121,592,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,5096,129,10,10,https://www.demoblaze.com/index.html,571,0,0
1784783606020,747,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,747,0,0
1784783606203,852,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,819,0,0
1784783606550,516,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,5037,129,10,10,https://www.demoblaze.com/index.html,516,0,0
1784783606319,808,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,808,0,0
1784783606603,772,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,758,0,0
1784783606713,764,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,764,0,0
1784783606513,983,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,122022,148,10,10,https://practicetestautomation.com/practice-test-login/,790,0,462
1784783607066,663,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,663,0,0
1784783606150,1666,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,49093,132,10,10,https://automationexercise.com/products,1587,0,619
